banks,quarter,oil,pkr,pakistan10ybm,pak3mbm,Total.Deposits,Net.Loans,Total.Investment.Securities,Securities.Held.To.Maturity,Securities.for.Sale,Loan.Loss.Allowances,Other.Short.Term.Borrowings,Interest.Bearing.Deposits,Other.Deposits,Net.Interest.Income,Advances..net.of.provision,Balances.with.other.banks,Bills.payable,Borrowings,Deferred.tax.assets,Deferred.tax.liabilities,Deposits.and.other.accounts,Investments,Lending.to.financial.institutions,Provisions,Sub.ordinated.loans
UBL.KA,2016 Q3,44.85796875,104.5685938,13.98870313,5.9203125,1.21135E+12,5.14257E+11,8.24257E+11,48032529000,7.76225E+11,-43162937000,NA,1.12524E+12,31150963000,14054004000,3596565.643,137476.5,129575.7143,969414.0714,69417.57143,11930.64286,7379305.643,4372211.571,215566.2143,-405060.9286,39296.07143
UBL.KA,2016 Q4,49.15904762,104.6315873,12.32236508,5.910952381,1.21227E+12,5.26479E+11,8.10715E+11,35860126000,7.74855E+11,NA,NA,1.14089E+12,24665294000,14412771000,3343133.917,133992.25,102796.8333,823332.9167,68242.5,11257.5,6718650.417,3900781.75,148672.5,-396652.75,42093.16667
UBL.KA,2017 Q1,51.62129032,104.686129,11.15024194,5.941854839,1.22027E+12,5.4624E+11,8.38262E+11,NA,NA,NA,NA,NA,NA,14095408000,4900073.846,132908.9231,185680.0769,1904360,50979.61538,38620.30769,10705673.23,7402724.154,401320.3846,-443683.3846,47593.92308
UBL.KA,2017 Q2,48.10968254,104.6852381,9.497555556,5.98452381,1.25032E+12,5.15587E+11,8.36665E+11,22698989000,8.13966E+11,-41568237000,NA,1.17628E+12,31691002000,14722686000,5276178.231,136046,212490.7692,2323198.769,46377.53846,35283.07692,11181600.23,7818049.615,406816.5385,-439119.3077,47343.84615
UBL.KA,2017 Q3,48.18177419,105.2569355,8.733774194,5.993709677,1.32769E+12,5.8832E+11,9.85847E+11,17415792000,9.68431E+11,-40996387000,NA,1.23897E+12,38160945000,14558649000,5435555.923,140690.7692,209217.3846,2514256.231,39870,24457.84615,11612407.54,8126071.692,447099.6923,-439587.9231,51757.61538
UBL.KA,2017 Q4,55.21241935,106.1806452,10.47669355,5.990645161,1.32939E+12,5.81217E+11,1.05047E+12,14371787000,1.03609E+12,-41090082000,NA,1.22571E+12,38486695000,14715399000,5620556.846,120872.6923,207271,2760289.154,41012.30769,18463.92308,11749912.77,8347068.923,534942.9231,-442423.1538,57474.23077
UBL.KA,2018 Q1,62.9057377,111.0455738,12.53081967,6.083278689,1.3497E+12,5.93062E+11,1.00944E+12,14149051000,9.95289E+11,-44438775000,NA,1.25321E+12,18600957000,14304977000,6001096.538,121859.5385,223016.1538,2374126.769,42572.92308,19360.69231,11936303.15,7714466.154,593642.4615,-438698.4615,64488.38462
UBL.KA,2018 Q2,68.06546875,116.5670313,12.66125,6.3796875,1.37995E+12,6.4367E+11,7.7718E+11,13785529000,7.63394E+11,-46850132000,NA,1.24389E+12,48883281000,14757542000,6394596.692,125205.6923,228573.1538,2297716.308,49131.23077,23044.38462,12271262.46,7419772.385,680466.3846,-440922.5385,74235.46154
UBL.KA,2018 Q3,69.68730159,123.17,12.69,7.61047619,1.39584E+12,6.94777E+11,8.08618E+11,15042072000,7.93576E+11,-50915771000,NA,1.29052E+12,48218002000,14375103000,6765106.308,115162.1538,205602.8462,2492074.538,52735.61538,21313.46154,12538241.69,7322371.846,780949.0769,-440884.4615,87368.84615
UBL.KA,2018 Q4,59.96557377,133.4777049,13.51377049,9.31557377,1.41505E+12,7.01811E+11,9.07507E+11,13184242000,8.94322E+11,-53096489000,NA,1.29312E+12,50139742000,14505598000,7035843.545,119389.7273,202900.4545,1951694.818,54994.18182,29313.09091,12760693.73,6370828.545,1171643.455,-441292.7273,98236.81818
UBL.KA,2019 Q1,54.82311475,138.7672131,14.02139344,10.46344262,1.44832E+12,6.93732E+11,7.46348E+11,13312246000,7.33036E+11,-61020611000,NA,1.36013E+12,19191597000,14967165000,7246895.385,143807.4615,226991.0769,1694121.077,56178,25569,13032139.15,5890335.769,1308651.923,-449367.8462,111882.9231
UBL.KA,2019 Q2,59.88015873,146.5609524,14.29449206,11.75634921,1.42864E+12,6.20454E+11,6.36171E+11,13635161000,6.22536E+11,-62221900000,NA,1.40493E+12,23716067000,15618382000,6726644.538,155857.6923,240376.9231,1695937.692,55253.38462,20250.46154,12291688.15,5860284,1060258,-452229.6923,99425.61538
UBL.KA,2019 Q3,56.33634921,157.5777778,14.13771429,13.56984127,1.53409E+12,6.35341E+11,7.85604E+11,15356185000,7.70247E+11,-67844062000,NA,1.50802E+12,26066471000,15871598000,7353059.846,184626.2308,232662.2308,2916289.615,54696.76923,20072.38462,13749192.23,8173624.385,832060.8462,-466797.8462,115615.1538
UBL.KA,2019 Q4,56.82095238,155.1090476,13.1072381,13.40920635,1.49857E+12,6.32527E+11,9.29461E+11,14801925000,9.14659E+11,-68212443000,NA,1.47579E+12,22783796000,16883773000,7409763.667,172954.25,212037.4167,2523634.667,52920.25,20528.16667,13966447.75,8140727.083,929145,-478779,120961.6667
UBL.KA,2020 Q1,45.33516129,155.583871,12.49272581,13.41612903,1.558E+12,6.45692E+11,7.82926E+11,14998346000,7.67928E+11,-67120881000,NA,1.53833E+12,19668495000,17789441000,7519878.692,186964.8462,222990.3077,2635448.462,49899.69231,34309.69231,14568033.46,8717628.538,948968.6923,-495774,126251.3846
UBL.KA,2020 Q2,27.96047619,162.9260317,13.0537619,10.27539683,1.59193E+12,6.42284E+11,9.40835E+11,15396317000,9.25439E+11,-72729944000,NA,1.57448E+12,17455472000,22279691000,7596838.889,173571.4444,221864.7778,3116701.556,46240.22222,47258,15053265.22,9862638.111,884497,-505951.7778,130477
UBL.KA,2020 Q3,40.89171875,166.5221875,13.31084375,7.0953125,1.69286E+12,6.21593E+11,1.04009E+12,14849694000,1.02524E+12,-76787868000,NA,1.6632E+12,29663732000,NA,7379917.75,196514,262099.625,2889112,48095,45928.875,16102282.75,10769294.5,793748.625,-524207.375,123824.25
UBL.KA,2020 Q4,39.83333333,163.3283333,12.75825,7.226666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7355429,196514,283003.5,2662321,47422,42551.5,16484836,10956108,815846,-526210,121858
